NODE_ID,NODE_X,NODE_Y,NODE_NAME,NODE_WKTPOINT,NODE_LABEL,IATA,ICAO,CITY,COUNTRY
7649,-111.91100311279,33.622898101807,SCF: Scottsdale Airport,POINT(-111.91100311279 33.622898101807),"SCF: Scottsdale Airport; Scottsdale, United States",SCF,KSDL,Scottsdale,United States
7650,-122.9029999,46.9693985,OLM: Olympia Regional Airport,POINT(-122.9029999 46.9693985),"OLM: Olympia Regional Airport; Olympia, United States",OLM,KOLM,Olympia,United States
7651,-121.8570023,38.57910156,KDWA: Yolo County Davis Woodland Winters Airport,POINT(-121.8570023 38.57910156),"KDWA: Yolo County Davis Woodland Winters Airport; Davis-Woodland-Winters, United States",,KDWA,Davis-Woodland-Winters,United States
7652,-107.726997,39.526299,RIL: Garfield County Regional Airport,POINT(-107.726997 39.526299),"RIL: Garfield County Regional Airport; Rifle, United States",RIL,KRIL,Rifle,United States
7653,-106.823997,41.444901,SAA: Shively Field,POINT(-106.823997 41.444901),"SAA: Shively Field; SARATOGA, United States",SAA,KSAA,SARATOGA,United States
7654,-84.3020019531,33.8755989075,PDK: DeKalb Peachtree Airport,POINT(-84.3020019531 33.8755989075),"PDK: DeKalb Peachtree Airport; Atlanta, United States",PDK,KPDK,Atlanta,United States
7655,-86.61669921875,39.145999908447266,BMG: Monroe County Airport,POINT(-86.61669921875 39.145999908447266),"BMG: Monroe County Airport; Bloomington, United States",BMG,KBMG,Bloomington,United States
7656,-80.22109985,27.18169975,SUA: Witham Field,POINT(-80.22109985 27.18169975),"SUA: Witham Field; Stuart, United States",SUA,KSUA,Stuart,United States
7657,-74.41490173339844,40.799400329589844,MMU: Morristown Municipal Airport,POINT(-74.41490173339844 40.799400329589844),"MMU: Morristown Municipal Airport; Morristown, United States",MMU,KMMU,Morristown,United States
7658,-122.280998,38.2132,APC: Napa County Airport,POINT(-122.280998 38.2132),"APC: Napa County Airport; Napa, United States",APC,KAPC,Napa,United States
7659,-116.98000335693,32.572299957275,SDM: Brown Field Municipal Airport,POINT(-116.98000335693 32.572299957275),"SDM: Brown Field Municipal Airport; San Diego, United States",SDM,KSDM,San Diego,United States
7660,8.8675,47.2047,LSPV: Wangen-Lachen Airport,POINT(8.8675 47.2047),"LSPV: Wangen-Lachen Airport; Wangen-Lachen, Switzerland",,LSPV,Wangen-Lachen,Switzerland
7662,-82.440299987793,27.071599960327,VNC: Venice Municipal Airport,POINT(-82.440299987793 27.071599960327),"VNC: Venice Municipal Airport; Venice, United States",VNC,KVNC,Venice,United States
7663,-80.69339752,26.78499985,PHK: Palm Beach County Glades Airport,POINT(-80.69339752 26.78499985),"PHK: Palm Beach County Glades Airport; Pahokee, United States",PHK,KPHK,Pahokee,United States
7669,-85.795414,30.357106,ECP: Northwest Florida Beaches International Airport,POINT(-85.795414 30.357106),"ECP: Northwest Florida Beaches International Airport; Panama City, United States",ECP,KECP,Panama City,United States
7670,-117.23500061,34.0954017639,SBD: San Bernardino International Airport,POINT(-117.23500061 34.0954017639),"SBD: San Bernardino International Airport; San Bernardino, United States",SBD,KSBD,San Bernardino,United States
7671,-38.992401,-13.2965,VAL: Valença Airport,POINT(-38.992401 -13.2965),"VAL: Valença Airport; Valenca, Brazil",VAL,SNVB,Valenca,Brazil
7673,-36.01350021362305,-8.282389640808105,CAU: Caruaru Airport,POINT(-36.01350021362305 -8.282389640808105),"CAU: Caruaru Airport; Caruaru, Brazil",CAU,SNRU,Caruaru,Brazil
7674,166.63600158691406,19.282100677490234,AWK: Wake Island Airfield,POINT(166.63600158691406 19.282100677490234),"AWK: Wake Island Airfield; Wake island, Wake Island",AWK,PWAK,Wake island,Wake Island
7675,-43.46030044555664,-22.74530029296875,QNV: Aeroclube Airport,POINT(-43.46030044555664 -22.74530029296875),"QNV: Aeroclube Airport; Nova Iguacu, Brazil",QNV,SDNY,Nova Iguacu,Brazil
7683,-122.25,37.511901855469,SQL: San Carlos Airport,POINT(-122.25 37.511901855469),"SQL: San Carlos Airport; San Carlos, United States",SQL,KSQL,San Carlos,United States
7684,7.090829849243164,47.18360137939453,LSZJ: Courtelary Airport,POINT(7.090829849243164 47.18360137939453),"LSZJ: Courtelary Airport; Courtelary , Switzerland",,LSZJ,Courtelary ,Switzerland
7685,17.844972,54.129583,EPKO: Lotnisko Korne,POINT(17.844972 54.129583),"EPKO: Lotnisko Korne; Koszalin, Poland",,EPKO,Koszalin,Poland
7686,23.102505,-19.131115,FBCO: Camp Okavango Airport,POINT(23.102505 -19.131115),"FBCO: Camp Okavango Airport; Okavango Delta, Botswana",,FBCO,Okavango Delta,Botswana
7690,-77.89189910888672,35.856300354003906,RWI: Rocky Mount Wilson Regional Airport,POINT(-77.89189910888672 35.856300354003906),"RWI: Rocky Mount Wilson Regional Airport; Rocky Mount, United States",RWI,KRWI,Rocky Mount,United States
7691,-148.7220001220703,60.777198791503906,PAWR: Whittier Airport,POINT(-148.7220001220703 60.777198791503906),"PAWR: Whittier Airport; Whittier, United States",,PAWR,Whittier,United States
7692,-151.03399658203125,60.47570037841797,SXQ: Soldotna Airport,POINT(-151.03399658203125 60.47570037841797),"SXQ: Soldotna Airport; Soldotna, United States",SXQ,PASX,Soldotna,United States
7693,-116.97200012207,32.826198577881,SEE: Gillespie Field,POINT(-116.97200012207 32.826198577881),"SEE: Gillespie Field; El Cajon, United States",SEE,KSEE,El Cajon,United States
7694,-118.5879974,33.02270126,KNUC: San Clemente Island Naval Auxiliary Landing Field,POINT(-118.5879974 33.02270126),"KNUC: San Clemente Island Naval Auxiliary Landing Field; San Clemente Island, United States",,KNUC,San Clemente Island,United States
7700,108.952003479,11.6335000992,PHA: Phan Rang Airport,POINT(108.952003479 11.6335000992),"PHA: Phan Rang Airport; Phan Rang, Vietnam",PHA,VVPR,Phan Rang,Vietnam
7701,104.03299713134766,21.216999053955078,SQH: Na-San Airport,POINT(104.03299713134766 21.216999053955078),"SQH: Na-San Airport; Son-La, Vietnam",SQH,VVNS,Son-La,Vietnam
7702,-120.13999939,39.319999694799996,TKF: Truckee Tahoe Airport,POINT(-120.13999939 39.319999694799996),"TKF: Truckee Tahoe Airport; Truckee, United States",TKF,KTRK,Truckee,United States
7703,6.7357,43.4175,FRJ: Fréjus Airport,POINT(6.7357 43.4175),"FRJ: Fréjus Airport; Frejus, France",FRJ,LFTU,Frejus,France
7704,144.33299255371094,-38.224998474121094,GEX: Geelong Airport,POINT(144.33299255371094 -38.224998474121094),"GEX: Geelong Airport; Geelong, Australia",GEX,YGLG,Geelong,Australia
7710,44.21500015258789,65.87833404541016,ULAE: Mezen Airport,POINT(44.21500015258789 65.87833404541016),"ULAE: Mezen Airport; Mezen, Russia",,ULAE,Mezen,Russia
7711,40.421699523899996,64.44170379639999,ULAH: Vaskovo Airport,POINT(40.421699523899996 64.44170379639999),"ULAH: Vaskovo Airport; Arkhangelsk, Russia",,ULAH,Arkhangelsk,Russia
7712,-84.59860229,34.01319885,KRYY: Cobb County-Mc Collum Field,POINT(-84.59860229 34.01319885),"KRYY: Cobb County-Mc Collum Field; Atlanta, United States",,KRYY,Atlanta,United States
7714,16.116699,48.3167,LOXT: Brumowski  Air Base,POINT(16.116699 48.3167),"LOXT: Brumowski  Air Base; Tulln, Austria",,LOXT,Tulln,Austria
7716,-112.720001221,44.7356987,K4U9: Dell Flight Strip,POINT(-112.720001221 44.7356987),"K4U9: Dell Flight Strip; Dell, United States",,K4U9,Dell,United States
7717,-110.447998047,45.6994018555,LVM: Mission Field,POINT(-110.447998047 45.6994018555),"LVM: Mission Field; Livingston-Montana, United States",LVM,KLVM,Livingston-Montana,United States
7720,-109.98100280761719,45.806400299072266,K6S0: Big Timber Airport,POINT(-109.98100280761719 45.806400299072266),"K6S0: Big Timber Airport; Big Timber, United States",,K6S0,Big Timber,United States
7721,-86.107398986816,42.742900848389,KBIV: Tulip City Airport,POINT(-86.107398986816 42.742900848389),"KBIV: Tulip City Airport; Holland, United States",,KBIV,Holland,United States
7722,-0.179444000125,51.46972274779999,EGLW: London Heliport,POINT(-0.179444000125 51.46972274779999),"EGLW: London Heliport; London, United Kingdom",,EGLW,London,United Kingdom
7723,12.3881,45.428299,LIPV: Venice-Lido Airport,POINT(12.3881 45.428299),"LIPV: Venice-Lido Airport; Venice, Italy",,LIPV,Venice,Italy
7724,24.75322723388672,59.4486198425293,EECL: Tallinn Linnahall Heliport,POINT(24.75322723388672 59.4486198425293),"EECL: Tallinn Linnahall Heliport; Tallinn, Estonia",,EECL,Tallinn,Estonia
7725,24.9244441986084,60.14777755737305,EFHE: Hernesaari Heliport,POINT(24.9244441986084 60.14777755737305),"EFHE: Hernesaari Heliport; Helsinki, Finland",,EFHE,Helsinki,Finland
7726,8.394721984863281,49.141666412353516,EDRI: Linkenheim Airport,POINT(8.394721984863281 49.141666412353516),"EDRI: Linkenheim Airport; Linkenheim, Germany",,EDRI,Linkenheim,Germany
7727,-110.200996399,37.016700744599994,GMV: Monument Valley Airport,POINT(-110.200996399 37.016700744599994),"GMV: Monument Valley Airport; Monument Valley, United States",GMV,UT25,Monument Valley,United States
7728,5.14694,52.191898,EHHV: Hilversum Airfield,POINT(5.14694 52.191898),"EHHV: Hilversum Airfield; Hilversum, Netherlands",,EHHV,Hilversum,Netherlands
7729,-74.007103,40.754501,JRA: West 30th St. Heliport,POINT(-74.007103 40.754501),"JRA: West 30th St. Heliport; New York, United States",JRA,KJRA,New York,United States
7730,4.83361,53.115299,EHTX: Texel Airfield,POINT(4.83361 53.115299),"EHTX: Texel Airfield; Texel, Netherlands",,EHTX,Texel,Netherlands
7731,1.86667001247406,42.38639831542969,LECD: La Cerdanya Airport,POINT(1.86667001247406 42.38639831542969),"LECD: La Cerdanya Airport; Das i Fontanals de Cerdanya, Spain",,LECD,Das i Fontanals de Cerdanya,Spain
7732,-82.018602,27.988899,LAL: Lakeland Linder International Airport,POINT(-82.018602 27.988899),"LAL: Lakeland Linder International Airport; Lakeland, United States",LAL,KLAL,Lakeland,United States
7738,37.76884841918945,51.32921600341797,UUOS: Stary Oskol Airport,POINT(37.76884841918945 51.32921600341797),"UUOS: Stary Oskol Airport; Stary Oskol, Russia",,UUOS,Stary Oskol,Russia
7766,86.7124,27.8112,SYH: Syangboche Airport,POINT(86.7124 27.8112),"SYH: Syangboche Airport; Syangboche, Nepal",SYH,VNSB,Syangboche,Nepal
7767,-90.678902,33.485699,KIDL: Indianola Municipal Airport,POINT(-90.678902 33.485699),"KIDL: Indianola Municipal Airport; New York, United States",,KIDL,New York,United States
7768,92.5400009155,56.176998138399995,UNKM: Cheremshanka Airport,POINT(92.5400009155 56.176998138399995),"UNKM: Cheremshanka Airport; Krasnoyarsk, Russia",,UNKM,Krasnoyarsk,Russia
7769,-117.127998352,33.5741996765,RBK: French Valley Airport,POINT(-117.127998352 33.5741996765),"RBK: French Valley Airport; Murrieta-Temecula, United States",RBK,KF70,Murrieta-Temecula,United States
7772,8.642661,39.895308,FNU: Oristano-Fenosu Airport,POINT(8.642661 39.895308),"FNU: Oristano-Fenosu Airport; Oristano, Italy",FNU,LIER,Oristano,Italy
7773,-0.774443984032,51.500801086399996,EGLM: White Waltham Airfield,POINT(-0.774443984032 51.500801086399996),"EGLM: White Waltham Airfield; Maidenhead, United Kingdom",,EGLM,Maidenhead,United Kingdom
7774,76.655833,12.23,MYQ: Mysore Airport,POINT(76.655833 12.23),"MYQ: Mysore Airport; Mysore, India",MYQ,VOMY,Mysore,India
7775,-82.86869812011719,41.516300201416016,KPCW: Carl R Keller Field,POINT(-82.86869812011719 41.516300201416016),"KPCW: Carl R Keller Field; Port Clinton, United States",,KPCW,Port Clinton,United States
7776,-84.224899292,39.5890007019,MGY: Dayton-Wright Brothers Airport,POINT(-84.224899292 39.5890007019),"MGY: Dayton-Wright Brothers Airport; Dayton, United States",MGY,KMGY,Dayton,United States
7777,-84.8427963256836,39.757198333740234,KRID: Richmond Municipal Airport,POINT(-84.8427963256836 39.757198333740234),"KRID: Richmond Municipal Airport; Richmond, United States",,KRID,Richmond,United States
7778,-83.66870117190001,41.013500213600004,FDY: Findlay Airport,POINT(-83.66870117190001 41.013500213600004),"FDY: Findlay Airport; Findley, United States",FDY,KFDY,Findley,United States
7780,-79.850102663,43.4414531515,CZBA: Burlington Executive,POINT(-79.850102663 43.4414531515),"CZBA: Burlington Executive; Burlington, Canada",,CZBA,Burlington,Canada
7782,137.962875366,-35.7558462874,PEA: Penneshaw Airport,POINT(137.962875366 -35.7558462874),"PEA: Penneshaw Airport; Penneshaw, Australia",PEA,YPSH,Penneshaw,Australia
7787,4.5808329582214355,51.211666107177734,EBEN: Engels heliport,POINT(4.5808329582214355 51.211666107177734),"EBEN: Engels heliport; Ebenhofen, Germany",,EBEN,Ebenhofen,Germany
7792,-96.19120025630001,38.3320999146,EMP: Emporia Municipal Airport,POINT(-96.19120025630001 38.3320999146),"EMP: Emporia Municipal Airport; Kempten, Germany",EMP,KEMP,Kempten,Germany
7800,17.74049949645996,59.34510040283203,ESSE: Skå-Edeby Airport,POINT(17.74049949645996 59.34510040283203),"ESSE: Skå-Edeby Airport; Essen, Germany",,ESSE,Essen,Germany
7804,-0.8083329796790001,51.6116981506,HYC: Wycombe Air Park,POINT(-0.8083329796790001 51.6116981506),"HYC: Wycombe Air Park; Wycombe, United Kingdom",HYC,EGTB,Wycombe,United Kingdom
7805,-1.10943996906,50.6781005859,BBP: Bembridge Airport,POINT(-1.10943996906 50.6781005859),"BBP: Bembridge Airport; Bembridge, United Kingdom",BBP,EGHJ,Bembridge,United Kingdom
7806,-64.6517028809,45.0518989563,CCW3: Waterville / Kings County Municipal Airport,POINT(-64.6517028809 45.0518989563),"CCW3: Waterville / Kings County Municipal Airport; Waterville, Canada",,CCW3,Waterville,Canada
7809,-103.78299713135,44.48030090332,SPF: Black Hills Airport-Clyde Ice Field,POINT(-103.78299713135 44.48030090332),"SPF: Black Hills Airport-Clyde Ice Field; Spearfish-South Dakota, United States",SPF,KSPF,Spearfish-South Dakota,United States
7810,3.2930560112,51.32222366333,EBKW: Westkapelle heliport,POINT(3.2930560112 51.32222366333),"EBKW: Westkapelle heliport; Knokke, Belgium",,EBKW,Knokke,Belgium
7811,153.0679931640625,-27.20669937133789,YRED: Redcliffe Airport,POINT(153.0679931640625 -27.20669937133789),"YRED: Redcliffe Airport; Rothwell, Australia",,YRED,Rothwell,Australia
7812,18.51720047,54.57970047,QYD: Oksywie Military Air Base,POINT(18.51720047 54.57970047),"QYD: Oksywie Military Air Base; Gdynia, Poland",QYD,EPOK,Gdynia,Poland
7813,19.134199142499998,54.0269012451,EPMB: Malbork Military Air Base,POINT(19.134199142499998 54.0269012451),"EPMB: Malbork Military Air Base; Malbork, Poland",,EPMB,Malbork,Poland
7814,19.179100036599998,51.551700592,EPLK: Lask Military Air Base,POINT(19.179100036599998 51.551700592),"EPLK: Lask Military Air Base; Lask, Poland",,EPLK,Lask,Poland
7815,16.0827999115,53.395099639899996,EPMI: Miroslawiec Military Air Base,POINT(16.0827999115 53.395099639899996),"EPMI: Miroslawiec Military Air Base; Miroslawiec, Poland",,EPMI,Miroslawiec,Poland
7816,16.9664001465,52.3316993713,EPKS: Krzesiny Military Air Base,POINT(16.9664001465 52.3316993713),"EPKS: Krzesiny Military Air Base; Poznan, Poland",,EPKS,Poznan,Poland
7817,-89.78690338130001,34.9786987305,OLV: Olive Branch Airport,POINT(-89.78690338130001 34.9786987305),"OLV: Olive Branch Airport; Olive Branch, United States",OLV,KOLV,Olive Branch,United States
7818,-71.4786,-32.9496,KNA: Viña del mar Airport,POINT(-71.4786 -32.9496),"KNA: Viña del mar Airport; Vina del Mar, Chile",KNA,SCVM,Vina del Mar,Chile
7820,-79.875,43.7602996826,CNC3: Brampton Airport,POINT(-79.875 43.7602996826),"CNC3: Brampton Airport; Brampton, Canada",,CNC3,Brampton,Canada
7821,32.0886001587,41.506401062,ONQ: Zonguldak Airport,POINT(32.0886001587 41.506401062),"ONQ: Zonguldak Airport; Zonguldak, Turkey",ONQ,LTAS,Zonguldak,Turkey
7822,-105.1169968,39.90879822,BJC: Rocky Mountain Metropolitan Airport,POINT(-105.1169968 39.90879822),"BJC: Rocky Mountain Metropolitan Airport; Broomfield-CO, United States",BJC,KBJC,Broomfield-CO,United States
7826,-123.0029984,44.90950012,SLE: Salem Municipal Airport/McNary Field,POINT(-123.0029984 44.90950012),"SLE: Salem Municipal Airport/McNary Field; Salem, United States",SLE,KSLE,Salem,United States
7827,-90.346702575684,34.680999755859,UTM: Tunica Municipal Airport,POINT(-90.346702575684 34.680999755859),"UTM: Tunica Municipal Airport; Tunica, United States",UTM,KUTA,Tunica,United States
7828,70.83784,40.042899,UA30: Batken Airport,POINT(70.83784 40.042899),"UA30: Batken Airport; Batken, Kyrgyzstan",,UA30,Batken,Kyrgyzstan
7830,30.663000106811523,-8.524999618530273,ZKB: Kasaba Bay Airport,POINT(30.663000106811523 -8.524999618530273),"ZKB: Kasaba Bay Airport; Kasaba Bay, Zambia",ZKB,FLKY,Kasaba Bay,Zambia
7831,-108.730003357,42.8152008057,LND: Hunt Field,POINT(-108.730003357 42.8152008057),"LND: Hunt Field; Lindau, Germany",LND,KLND,Lindau,Germany
7834,6.51611,52.730801,EHHO: Hoogeveen Airfield,POINT(6.51611 52.730801),"EHHO: Hoogeveen Airfield; Hoogeveen, Netherlands",,EHHO,Hoogeveen,Netherlands
7835,6.04666996002,52.2447013855,EHTE: Teuge Airport,POINT(6.04666996002 52.2447013855),"EHTE: Teuge Airport; Deventer, Netherlands",,EHTE,Deventer,Netherlands
7836,3.73111009598,51.5121994019,EHMZ: Midden-Zeeland Airport,POINT(3.73111009598 51.5121994019),"EHMZ: Midden-Zeeland Airport; Middelburg, Netherlands",,EHMZ,Middelburg,Netherlands
7837,5.67722,53.451698,EHAL: Ameland Airfield,POINT(5.67722 53.451698),"EHAL: Ameland Airfield; Ameland, Netherlands",,EHAL,Ameland,Netherlands
7838,2.0747199058532715,48.8114013671875,LFPZ: Saint-Cyr-l'École Airport,POINT(2.0747199058532715 48.8114013671875),"LFPZ: Saint-Cyr-l'École Airport; Saint-Cyr, France",,LFPZ,Saint-Cyr,France
7839,-88.034401,43.110401,MWC: Lawrence J Timmerman Airport,POINT(-88.034401 43.110401),"MWC: Lawrence J Timmerman Airport; Milwaukee, United States",MWC,KMWC,Milwaukee,United States
7840,-89.0416030884,42.620300293,JVL: Southern Wisconsin Regional Airport,POINT(-89.0416030884 42.620300293),"JVL: Southern Wisconsin Regional Airport; Janesville, United States",JVL,KJVL,Janesville,United States
7841,28.270999908447266,-29.546100616455078,FXMN: Mantsonyane Airport,POINT(28.270999908447266 -29.546100616455078),"FXMN: Mantsonyane Airport; Mantsonyane, Lesotho",,FXMN,Mantsonyane,Lesotho
7846,-97.09429931640625,32.66389846801758,KGKY: Arlington Municipal Airport,POINT(-97.09429931640625 32.66389846801758),"KGKY: Arlington Municipal Airport; Arlington, United States",,KGKY,Arlington,United States
7847,-83.96240234,33.97809982,LZU: Gwinnett County Briscoe Field,POINT(-83.96240234 33.97809982),"LZU: Gwinnett County Briscoe Field; Lawrenceville, United States",LZU,KLZU,Lawrenceville,United States
7848,-86.41970062259999,36.964500427199994,BWG: Bowling Green Warren County Regional Airport,POINT(-86.41970062259999 36.964500427199994),"BWG: Bowling Green Warren County Regional Airport; Bowling Green, United States",BWG,KBWG,Bowling Green,United States
7849,-95.984596252441,36.039600372314,RVS: Richard Lloyd Jones Jr Airport,POINT(-95.984596252441 36.039600372314),"RVS: Richard Lloyd Jones Jr Airport; Tulsa, United States",RVS,KRVS,Tulsa,United States
7853,55.3661994934,25.0268001556,NHD: Al Minhad Air Base,POINT(55.3661994934 25.0268001556),"NHD: Al Minhad Air Base; Minhad AB, United Arab Emirates",NHD,OMDM,Minhad AB,United Arab Emirates
7854,32.28499984741211,48.54280090332031,KGO: Kirovograd Airport,POINT(32.28499984741211 48.54280090332031),"KGO: Kirovograd Airport; Kirovograd, Ukraine",KGO,UKKG,Kirovograd,Ukraine
7855,12.494444,51.577778,EDAW: Roitzschjora Airfield,POINT(12.494444 51.577778),"EDAW: Roitzschjora Airfield; Roitzschjora, Germany",,EDAW,Roitzschjora,Germany
7856,28.46139907836914,30.92449951171875,DBB: El Alamein International Airport,POINT(28.46139907836914 30.92449951171875),"DBB: El Alamein International Airport; Dabaa City, Egypt",DBB,HEAL,Dabaa City,Egypt
7857,-112.144996643,37.706401825,BCE: Bryce Canyon Airport,POINT(-112.144996643 37.706401825),"BCE: Bryce Canyon Airport; Bryce Canyon, United States",BCE,KBCE,Bryce Canyon,United States
7859,-79.47489929199219,36.048500061035156,KBUY: Burlington Alamance Regional Airport,POINT(-79.47489929199219 36.048500061035156),"KBUY: Burlington Alamance Regional Airport; Burlington, United States",,KBUY,Burlington,United States
